RentID,Amount,LeaseID,ApartmentID
32760,2152.39,8736,2184
32775,1952.85,8740,2185
32790,3107.14,8744,2186
32805,1056.68,8748,2187
32820,1336.81,8752,2188
32835,2206.1,8756,2189
32850,1175.24,8760,2190
32865,2643.99,8764,2191
32880,3324.46,8768,2192
32895,1215.85,8772,2193
32910,1820.7,8776,2194
32925,2982.17,8780,2195
32940,2001.28,8784,2196
32955,1139.78,8788,2197
32970,1663.5,8792,2198
32985,815.17,8796,2199
33000,2441.22,8800,2200
33015,1321.19,8804,2201
33030,3096.8,8808,2202
33045,1146.3,8812,2203
33060,2068.53,8816,2204
33075,3348.19,8820,2205
33090,3795.32,8824,2206
33105,1749.38,8828,2207
33120,2703.58,8832,2208
33135,2171.11,8836,2209
33150,3879.73,8840,2210
33165,2675.58,8844,2211
33180,3953.61,8848,2212
33195,2593.19,8852,2213
33210,1916.15,8856,2214
33225,2112.54,8860,2215
33240,3690.02,8864,2216
33255,844.21,8868,2217
33270,2635.42,8872,2218
33285,796.19,8876,2219
33300,2933.98,8880,2220
33315,1932.15,8884,2221
33330,2677.72,8888,2222
33345,2437.25,8892,2223
33360,1173,8896,2224
33375,2603.12,8900,2225
33390,2742.83,8904,2226
33405,1858.3,8908,2227
33420,1351.41,8912,2228
33435,3121.85,8916,2229
33450,3607.65,8920,2230
33465,2679.2,8924,2231
33480,2377.78,8928,2232
33495,2428.97,8932,2233
33510,1167.54,8936,2234
33525,1271.99,8940,2235
33540,936.02,8944,2236
33555,2956.89,8948,2237
33570,1840.01,8952,2238
33585,1329.81,8956,2239
33600,3121.93,8960,2240
33615,3844.49,8964,2241
33630,3929.05,8968,2242
33645,1350.74,8972,2243
33660,3935.22,8976,2244
33675,1991.31,8980,2245
33690,2377.94,8984,2246
33705,1444.11,8988,2247
33720,2136.67,8992,2248
33735,2613.69,8996,2249
33750,1125.87,9000,2250
33765,2194.69,9004,2251
33780,3315.84,9008,2252
33795,2451.17,9012,2253
33810,3062.26,9016,2254
33825,2110.68,9020,2255
33840,3865.72,9024,2256
33855,3812.83,9028,2257
33870,2703.55,9032,2258
33885,3386.35,9036,2259
33900,790.19,9040,2260
33915,908.89,9044,2261
33930,1291.71,9048,2262
33945,2328.49,9052,2263
33960,1076.65,9056,2264
33975,2013.74,9060,2265
33990,1957.53,9064,2266
34005,3185.44,9068,2267
34020,2342.52,9072,2268
34035,2185.26,9076,2269
34050,3242.9,9080,2270
34065,2500.22,9084,2271
34080,2382.6,9088,2272
34095,3130.1,9092,2273
34110,1795.28,9096,2274
34125,2302.36,9100,2275
34140,828.27,9104,2276
34155,3031.41,9108,2277
34170,3714,9112,2278
34185,2310.14,9116,2279
34200,969.87,9120,2280
34215,3602,9124,2281
34230,3951.09,9128,2282
34245,1657.12,9132,2283
34260,3714.16,9136,2284
34275,1524.86,9140,2285
34290,3510.68,9144,2286
34305,2230.5,9148,2287
34320,3225.89,9152,2288
34335,1674.92,9156,2289
34350,1059.27,9160,2290
34365,831.36,9164,2291
34380,2507.81,9168,2292
34395,2229.61,9172,2293
34410,1506.01,9176,2294
34425,2108.34,9180,2295
34440,890.1,9184,2296
34455,2372.48,9188,2297
34470,2699.2,9192,2298
34485,2638.04,9196,2299
34500,3203.78,9200,2300
34515,2628.82,9204,2301
34530,3118.12,9208,2302
34545,2426.77,9212,2303
34560,1787.08,9216,2304
34575,2335.69,9220,2305
34590,2498.73,9224,2306
34605,1429.03,9228,2307
34620,3958.43,9232,2308
34635,2651.91,9236,2309
34650,3711.79,9240,2310
34665,1448.5,9244,2311
34680,1035.97,9248,2312
34695,3599.94,9252,2313
34710,983.71,9256,2314
34725,2000.21,9260,2315
34740,1720.91,9264,2316
34755,3799.85,9268,2317
34770,2050.08,9272,2318
34785,2844.24,9276,2319
34800,805.88,9280,2320
34815,3160.1,9284,2321
34830,3940.33,9288,2322
34845,2032.3,9292,2323
34860,3370.76,9296,2324
34875,2373.78,9300,2325
34890,1893.22,9304,2326
34905,1423.25,9308,2327
34920,1426.83,9312,2328
34935,1436.46,9316,2329
34950,2864.83,9320,2330
34965,1053.19,9324,2331
34980,2661.24,9328,2332
34995,2666.57,9332,2333
35010,3844.52,9336,2334
35025,3946.83,9340,2335
35040,2700.41,9344,2336
35055,2122.07,9348,2337
35070,2842.9,9352,2338
35085,2285.5,9356,2339
35100,3277.79,9360,2340
35115,2847.42,9364,2341
35130,1050.09,9368,2342
35145,1660.88,9372,2343
35160,1030.86,9376,2344
35175,2419.98,9380,2345
35190,1053.5,9384,2346
35205,1318.03,9388,2347
35220,1493.23,9392,2348
35235,1680.67,9396,2349
35250,2106.94,9400,2350
35265,3707.89,9404,2351
35280,1677.12,9408,2352
35295,3814.92,9412,2353
35310,1047.54,9416,2354
35325,1408.12,9420,2355
35340,1591.65,9424,2356
35355,3282,9428,2357
35370,807.52,9432,2358
35385,3901.37,9436,2359
35400,3006.16,9440,2360
35415,3995.39,9444,2361
35430,2664.11,9448,2362
35445,3186.29,9452,2363
35460,2584.5,9456,2364
35475,1468.14,9460,2365
35490,2928.16,9464,2366
35505,1404.68,9468,2367
35520,3740.67,9472,2368
35535,997.25,9476,2369
35550,1960.43,9480,2370
35565,1974.22,9484,2371
35580,1407.79,9488,2372
35595,892.1,9492,2373
35610,1026.99,9496,2374
35625,2713.06,9500,2375
35640,797.8,9504,2376
35655,1041.07,9508,2377
35670,964.89,9512,2378
35685,2736.39,9516,2379
35700,2478.42,9520,2380
35715,2108.54,9524,2381
35730,2783.38,9528,2382
35745,3200.85,9532,2383
35760,2513.69,9536,2384
35775,2329.82,9540,2385
35790,1910.35,9544,2386
35805,817.5,9548,2387
35820,2117.19,9552,2388
35835,3479.1,9556,2389
35850,1114.5,9560,2390
35865,3251.22,9564,2391
35880,1438.92,9568,2392
35895,3126.41,9572,2393
35910,1456.24,9576,2394
35925,1046.66,9580,2395
35940,1238.81,9584,2396
35955,827.35,9588,2397
35970,1869.36,9592,2398
35985,1413.56,9596,2399
36000,3077.69,9600,2400
36015,2599.27,9604,2401
36030,2905.6,9608,2402
36045,3001.75,9612,2403
36060,3464.94,9616,2404
36075,2839.19,9620,2405
36090,1111.03,9624,2406
36105,1449.19,9628,2407
36120,2067.12,9632,2408
36135,2819.09,9636,2409
36150,2649.24,9640,2410
36165,1283.89,9644,2411
36180,2197.21,9648,2412
36195,1146.22,9652,2413
36210,2826.35,9656,2414
36225,2570.97,9660,2415
36240,3579.94,9664,2416
36255,1462.21,9668,2417
36270,2822.92,9672,2418
36285,2119.66,9676,2419
36300,2440.66,9680,2420
36315,2648.99,9684,2421
36330,3032.51,9688,2422
36345,2866.26,9692,2423
36360,1948.23,9696,2424
36375,2962.73,9700,2425
36390,2861.48,9704,2426
36405,3406.77,9708,2427
36420,1563.09,9712,2428
36435,2557.28,9716,2429
36450,2177.66,9720,2430
36465,3140.17,9724,2431
36480,3619.22,9728,2432
36495,994.25,9732,2433
36510,3861.76,9736,2434
36525,3100.66,9740,2435
36540,1229.76,9744,2436
36555,1197.46,9748,2437
36570,1053.1,9752,2438
36585,1155.67,9756,2439
36600,958.71,9760,2440
36615,3354.16,9764,2441
36630,1271.98,9768,2442
36645,1663.77,9772,2443
36660,792.13,9776,2444
36675,3280.22,9780,2445
36690,2855,9784,2446
36705,2832.91,9788,2447
36720,3134.58,9792,2448
36735,2837.8,9796,2449
36750,1153.79,9800,2450
36765,1221.5,9804,2451
36780,1865.92,9808,2452
36795,2050.26,9812,2453
36810,1900.32,9816,2454
36825,1117.91,9820,2455
36840,783.45,9824,2456
36855,3249.75,9828,2457
36870,2994.77,9832,2458
36885,1936.77,9836,2459
36900,3168.65,9840,2460
36915,3920.12,9844,2461
36930,2909.81,9848,2462
36945,1917.39,9852,2463
36960,2902.64,9856,2464
36975,2996.92,9860,2465
36990,3258.6,9864,2466
37005,2832.83,9868,2467
37020,2686.69,9872,2468
37035,1796.89,9876,2469
37050,2570.97,9880,2470
37065,1964.61,9884,2471
37080,895.06,9888,2472
37095,2186.29,9892,2473
37110,3032.98,9896,2474
37125,1441.4,9900,2475
37140,2928.51,9904,2476
37155,2903.47,9908,2477
37170,3201.39,9912,2478
37185,2193.96,9916,2479
37200,2780.39,9920,2480
37215,1507.02,9924,2481
37230,2342.09,9928,2482
37245,2449.13,9932,2483
37260,1019.98,9936,2484
37275,2835.5,9940,2485
37290,1109.89,9944,2486
37305,909.26,9948,2487
37320,3139.82,9952,2488
37335,2732.26,9956,2489
37350,811.97,9960,2490
37365,2380.31,9964,2491
37380,1634.56,9968,2492
37395,3294.19,9972,2493
37410,2606.76,9976,2494
37425,873.39,9980,2495
37440,1225.98,9984,2496
37455,2732.17,9988,2497
37470,3116.98,9992,2498
37485,2013.73,9996,2499
37500,2205.34,10000,2500
37515,3192.88,10004,2501
37530,3732,10008,2502
37545,1480.69,10012,2503
37560,2564.33,10016,2504
37575,942.5,10020,2505
37590,2821.82,10024,2506
37605,3061.2,10028,2507
37620,760.68,10032,2508
37635,3998.54,10036,2509
37650,3033.38,10040,2510
37665,1192.35,10044,2511
37680,3191.81,10048,2512
37695,2851.91,10052,2513
37710,3382.66,10056,2514
37725,866.07,10060,2515
37740,3562.47,10064,2516
37755,1662.95,10068,2517
37770,2005.34,10072,2518
37785,1770.23,10076,2519
37800,2563.26,10080,2520
37815,968.05,10084,2521
37830,1672.76,10088,2522
37845,873.71,10092,2523
37860,1397.23,10096,2524
37875,3264.52,10100,2525
37890,3998.03,10104,2526
37905,3040.77,10108,2527
37920,1236.79,10112,2528
37935,3559.01,10116,2529
37950,3745.86,10120,2530
37965,1806.3,10124,2531
37980,2344.85,10128,2532
37995,3769.12,10132,2533
38010,2283.21,10136,2534
38025,1372.32,10140,2535
38040,1603.95,10144,2536
38055,3763.54,10148,2537
38070,1822.23,10152,2538
38085,3483.95,10156,2539
38100,3225.55,10160,2540
38115,1873.59,10164,2541
38130,2731.72,10168,2542
38145,1181.91,10172,2543
38160,3046.69,10176,2544
38175,1370.63,10180,2545
38190,1270.22,10184,2546
38205,3980.82,10188,2547
38220,3927.67,10192,2548
38235,3674.83,10196,2549
38250,3879.34,10200,2550
38265,3671.13,10204,2551
38280,2109.44,10208,2552
38295,1667.13,10212,2553
38310,3483.24,10216,2554
38325,2977.51,10220,2555
38340,3784.37,10224,2556
38355,861.18,10228,2557
38370,1805.45,10232,2558
38385,1115.19,10236,2559
38400,1399.9,10240,2560
38415,1247.77,10244,2561
38430,3964.56,10248,2562
38445,3280.5,10252,2563
38460,2723.23,10256,2564
38475,3356.07,10260,2565
38490,1013.16,10264,2566
38505,2876.55,10268,2567
38520,1244.69,10272,2568
38535,3796.84,10276,2569
38550,1737.09,10280,2570
38565,2603.4,10284,2571
38580,1276.65,10288,2572
38595,1141.63,10292,2573
38610,2317.52,10296,2574
38625,1471.3,10300,2575
38640,2636.42,10304,2576
38655,2702.3,10308,2577
38670,1995.42,10312,2578
38685,2912.95,10316,2579
38700,2276.06,10320,2580
38715,3090.31,10324,2581
38730,2386.08,10328,2582
38745,2315.46,10332,2583
38760,2941.59,10336,2584
38775,3366.18,10340,2585
38790,3348.09,10344,2586
38805,1277.13,10348,2587
38820,1753.85,10352,2588
38835,791.85,10356,2589
38850,2565.92,10360,2590
38865,968.86,10364,2591
38880,1651.15,10368,2592
38895,3517.9,10372,2593
38910,1127.2,10376,2594
38925,1028.56,10380,2595
38940,2907.14,10384,2596
38955,2406.77,10388,2597
38970,1568.83,10392,2598
38985,1479.45,10396,2599
39000,3717.81,10400,2600
39015,2649.85,10404,2601
39030,3218.97,10408,2602
39045,2348.68,10412,2603
39060,1557.92,10416,2604
39075,1861.09,10420,2605
39090,2580.69,10424,2606
39105,2223.44,10428,2607
39120,2061.21,10432,2608
39135,1522.38,10436,2609
39150,1215.28,10440,2610
39165,3886,10444,2611
39180,1644.94,10448,2612
39195,1182.19,10452,2613
39210,3646.55,10456,2614
39225,2519.5,10460,2615
39240,3377.69,10464,2616
39255,3845.2,10468,2617
39270,1188.08,10472,2618
39285,2437.43,10476,2619
39300,2478.38,10480,2620
39315,1876.63,10484,2621
39330,2023.56,10488,2622
39345,3941.46,10492,2623
39360,2213.17,10496,2624
39375,1216.18,10500,2625
39390,1597.01,10504,2626
39405,3092.38,10508,2627
39420,3733.92,10512,2628
39435,1270.37,10516,2629
39450,2195.25,10520,2630
39465,3788.26,10524,2631
39480,3962.38,10528,2632
39495,2252.05,10532,2633
39510,2620.07,10536,2634
39525,1629.64,10540,2635
39540,918.48,10544,2636
39555,1302.15,10548,2637
39570,2256.31,10552,2638
39585,1179.68,10556,2639
39600,3405.96,10560,2640
39615,1305.61,10564,2641
39630,3117.74,10568,2642
39645,1893.52,10572,2643
39660,3368.36,10576,2644
39675,814.33,10580,2645
39690,3351.01,10584,2646
39705,1042.81,10588,2647
39720,3861.35,10592,2648
39735,1343.34,10596,2649
39750,1068.26,10600,2650
39765,1627.81,10604,2651
39780,3416,10608,2652
39795,1444.65,10612,2653
39810,2356.41,10616,2654
39825,3011.12,10620,2655
39840,3041.5,10624,2656
39855,3184.88,10628,2657
39870,2716.62,10632,2658
39885,1447.62,10636,2659
39900,1987.87,10640,2660
39915,3073.34,10644,2661
39930,777.22,10648,2662
39945,3268.35,10652,2663
39960,3903.83,10656,2664
39975,3678.71,10660,2665
39990,3758.35,10664,2666
40005,2526.69,10668,2667
40020,1211.79,10672,2668
40035,3668.95,10676,2669
40050,2054.09,10680,2670
40065,3042.5,10684,2671
40080,3895.01,10688,2672
40095,2207.11,10692,2673
40110,1260.2,10696,2674
40125,804.85,10700,2675
40140,2377.13,10704,2676
40155,3651.54,10708,2677
40170,3841.3,10712,2678
40185,3777.22,10716,2679
40200,3618.27,10720,2680
40215,1375.16,10724,2681
40230,3196.75,10728,2682
40245,2908.26,10732,2683
40260,983.88,10736,2684
40275,3638.15,10740,2685
40290,3206.09,10744,2686
40305,826.48,10748,2687
40320,1290.98,10752,2688
40335,1853.16,10756,2689
40350,1180.33,10760,2690
40365,1192.11,10764,2691
40380,3272.93,10768,2692
40395,2883.1,10772,2693
40410,985.59,10776,2694
40425,1227.88,10780,2695
40440,3677.14,10784,2696
40455,2597.3,10788,2697
40470,1780.4,10792,2698
40485,2409.3,10796,2699
40500,3184.82,10800,2700
40515,2202.44,10804,2701
40530,1423.71,10808,2702
40545,930.05,10812,2703
40560,2844.19,10816,2704
40575,2322.02,10820,2705
40590,3877.14,10824,2706
40605,929.2,10828,2707
40620,3283,10832,2708
40635,3718.37,10836,2709
40650,2359.77,10840,2710
40665,3751.4,10844,2711
40680,2088.39,10848,2712
40695,2907.97,10852,2713
40710,2179.68,10856,2714
40725,1703.85,10860,2715
40740,2082.77,10864,2716
40755,3046.82,10868,2717
40770,3564.43,10872,2718
40785,2398.53,10876,2719
40800,1965.72,10880,2720
40815,3353.21,10884,2721
40830,1470.85,10888,2722
40845,3719.03,10892,2723
40860,2270.71,10896,2724
40875,1120.72,10900,2725
40890,932.88,10904,2726
40905,2206.34,10908,2727
40920,1613.07,10912,2728
40935,3687.43,10916,2729
40950,3757.88,10920,2730
40965,1713.45,10924,2731
40980,2100.16,10928,2732
40995,1820.61,10932,2733
41010,1424.67,10936,2734
41025,2593.12,10940,2735
41040,1504.03,10944,2736
41055,3018.61,10948,2737
41070,3067.33,10952,2738
41085,3354.64,10956,2739
41100,2528.26,10960,2740
41115,3082.79,10964,2741
41130,3566.99,10968,2742
41145,2375.76,10972,2743
41160,1401.79,10976,2744
41175,3427.78,10980,2745
41190,1259.56,10984,2746
41205,2784.99,10988,2747
41220,2779.32,10992,2748
41235,757.41,10996,2749
41250,1802.08,11000,2750
41265,1828.33,11004,2751
41280,1455.13,11008,2752
41295,1828.62,11012,2753
41310,1948.18,11016,2754
41325,2787.5,11020,2755
41340,3684.9,11024,2756
41355,1149.48,11028,2757
41370,1999.59,11032,2758
41385,1471.48,11036,2759
41400,1646.27,11040,2760
41415,3601.56,11044,2761
41430,3612.48,11048,2762
41445,965.74,11052,2763
41460,2535.88,11056,2764
41475,3657.49,11060,2765
41490,1620.76,11064,2766
41505,1548.52,11068,2767
41520,2218.46,11072,2768
41535,1438.93,11076,2769
41550,984.17,11080,2770
41565,3946.26,11084,2771
41580,929.34,11088,2772
41595,2888.63,11092,2773
41610,1198.69,11096,2774
41625,2497.8,11100,2775
41640,1513.54,11104,2776
41655,1975.81,11108,2777
41670,3708.24,11112,2778
41685,2527.77,11116,2779
41700,1502.35,11120,2780
41715,3845.48,11124,2781
41730,1354.52,11128,2782
41745,1184.35,11132,2783
41760,2552.91,11136,2784
41775,2380.41,11140,2785
41790,2646.37,11144,2786
41805,1983.68,11148,2787
41820,1928.83,11152,2788
41835,1444.21,11156,2789
41850,2218.16,11160,2790
41865,1677.79,11164,2791
41880,3955.69,11168,2792
41895,3979.82,11172,2793
41910,1839.25,11176,2794
41925,3238.87,11180,2795
41940,2816.42,11184,2796
41955,1897.67,11188,2797
41970,1037.73,11192,2798
41985,2439.31,11196,2799
42000,1998.57,11200,2800
42015,3720.41,11204,2801
42030,862.91,11208,2802
42045,2679.14,11212,2803
42060,2250.35,11216,2804
42075,2998.06,11220,2805
42090,1060.28,11224,2806
42105,2954.92,11228,2807
42120,1118.26,11232,2808
42135,3008.03,11236,2809
42150,1232.69,11240,2810
42165,2210.77,11244,2811
42180,3748.08,11248,2812
42195,2694.92,11252,2813
42210,2688.88,11256,2814
42225,1192.9,11260,2815
42240,2844.18,11264,2816
42255,3265.41,11268,2817
42270,1500.26,11272,2818
42285,1471.78,11276,2819
42300,2935.16,11280,2820
42315,3634.69,11284,2821
42330,3130.98,11288,2822
42345,1252.42,11292,2823
42360,3488.67,11296,2824
42375,1571.16,11300,2825
42390,3556.42,11304,2826
42405,1425.72,11308,2827
42420,1964.35,11312,2828
42435,3972.68,11316,2829
42450,2292.3,11320,2830
42465,1152.39,11324,2831
42480,2997.46,11328,2832
42495,2637.14,11332,2833
42510,990.82,11336,2834
42525,1657.11,11340,2835
42540,2836.49,11344,2836
42555,2115.86,11348,2837
42570,1722.57,11352,2838
42585,2581.64,11356,2839
42600,3231.7,11360,2840
42615,1617.9,11364,2841
42630,2496.33,11368,2842
42645,2975.87,11372,2843
42660,1490.8,11376,2844
42675,2479.18,11380,2845
42690,3757.59,11384,2846
42705,2922.72,11388,2847
42720,3537.65,11392,2848
42735,1285.46,11396,2849
42750,1982.77,11400,2850
42765,2483.77,11404,2851
42780,1631.58,11408,2852
42795,1923.27,11412,2853
42810,3482.26,11416,2854
42825,2713.28,11420,2855
42840,3672.08,11424,2856
42855,1107.58,11428,2857
42870,3019.89,11432,2858
42885,1335.44,11436,2859
42900,3513.25,11440,2860
42915,3121.8,11444,2861
42930,3861.64,11448,2862
42945,819.64,11452,2863
42960,1873.48,11456,2864
42975,1933.08,11460,2865
42990,1846.32,11464,2866
43005,1869.22,11468,2867
43020,3464.5,11472,2868
43035,1965.62,11476,2869
43050,2790.54,11480,2870
43065,2509.75,11484,2871
43080,3918.02,11488,2872
43095,2746.6,11492,2873
43110,2551.44,11496,2874
43125,2344.58,11500,2875
43140,2930.12,11504,2876
43155,1042.74,11508,2877
43170,1851.19,11512,2878
43185,3059.46,11516,2879
43200,1671.23,11520,2880
43215,2646.36,11524,2881
43230,1383.64,11528,2882
43245,1834.57,11532,2883
43260,1288.28,11536,2884
43275,2367.08,11540,2885
43290,2381.65,11544,2886
43305,1326.38,11548,2887
43320,1626.13,11552,2888
43335,1582.21,11556,2889
43350,3230.29,11560,2890
43365,1627.46,11564,2891
43380,2477.32,11568,2892
43395,3386.03,11572,2893
43410,2137.63,11576,2894
43425,3550.67,11580,2895
43440,2420.64,11584,2896
43455,1639.9,11588,2897
43470,1220.27,11592,2898
43485,2357.21,11596,2899
43500,3036.05,11600,2900
43515,1548.81,11604,2901
43530,1977.35,11608,2902
43545,2376.46,11612,2903
43560,821.87,11616,2904
43575,3719.6,11620,2905
43590,2554.64,11624,2906
43605,3957.61,11628,2907
43620,3595.52,11632,2908
43635,3878.19,11636,2909
43650,2527.05,11640,2910
43665,3997.3,11644,2911
43680,2089.19,11648,2912
43695,763.55,11652,2913
43710,2751.58,11656,2914
43725,880.84,11660,2915
43740,2408.85,11664,2916
43755,3292.64,11668,2917
43770,2560.15,11672,2918
43785,3213.07,11676,2919
43800,789.29,11680,2920
43815,993.13,11684,2921
43830,3236.7,11688,2922
43845,2829.67,11692,2923
43860,2478.13,11696,2924
43875,1929.4,11700,2925
43890,3408.84,11704,2926
43905,3647.65,11708,2927
43920,2244.46,11712,2928
43935,2345.97,11716,2929
43950,2527.95,11720,2930
43965,1950.24,11724,2931
43980,2594.83,11728,2932
43995,970.89,11732,2933
44010,2458.41,11736,2934
44025,3913.88,11740,2935
44040,2719.93,11744,2936
44055,1917.86,11748,2937
44070,2106.52,11752,2938
44085,2989.26,11756,2939
44100,3369.78,11760,2940
44115,1565.88,11764,2941
44130,2145.13,11768,2942
44145,1252.3,11772,2943
44160,1892.6,11776,2944
44175,2539.52,11780,2945
44190,3662.51,11784,2946
44205,2641.03,11788,2947
44220,2333.25,11792,2948
44235,895.33,11796,2949
44250,1862.79,11800,2950
44265,2314.98,11804,2951
44280,3719.97,11808,2952
44295,3980.93,11812,2953
44310,786.43,11816,2954
44325,839.33,11820,2955
44340,1291.8,11824,2956
44355,2555.8,11828,2957
44370,2407.76,11832,2958
44385,2122.47,11836,2959
44400,1889.41,11840,2960
44415,1609.66,11844,2961
44430,1112.04,11848,2962
44445,3802.59,11852,2963
44460,1354.94,11856,2964
44475,3146.5,11860,2965
44490,2228.1,11864,2966
44505,3930.04,11868,2967
44520,2738.88,11872,2968
44535,3970.56,11876,2969
44550,1849.09,11880,2970
44565,1214.02,11884,2971
44580,1042.32,11888,2972
44595,887.4,11892,2973
44610,2985.37,11896,2974
44625,3095.51,11900,2975
44640,3829.65,11904,2976
44655,1514.01,11908,2977
44670,1729.54,11912,2978
44685,2585.19,11916,2979
44700,3228.81,11920,2980
44715,3049.54,11924,2981
44730,2153.01,11928,2982
44745,2176.15,11932,2983
44760,979.74,11936,2984
44775,2892.27,11940,2985
44790,3854.02,11944,2986
44805,2360.88,11948,2987
44820,2815.15,11952,2988
44835,2352.58,11956,2989
44850,3063.67,11960,2990
44865,2447.31,11964,2991
44880,2334.74,11968,2992
44895,1386.57,11972,2993
44910,3331.51,11976,2994
44925,3819.85,11980,2995
44940,3322.28,11984,2996
44955,3518.66,11988,2997
44970,3527.84,11992,2998
44985,2222.48,11996,2999
45000,1238.82,12000,3000
45015,813.8,12004,3001
45030,3865.07,12008,3002
45045,2431.06,12012,3003
45060,1381.47,12016,3004
45075,2238.88,12020,3005
45090,1672.32,12024,3006
45105,2829.15,12028,3007
45120,1298.28,12032,3008
45135,2717.18,12036,3009
45150,2089.95,12040,3010
45165,2243.22,12044,3011
45180,1137.98,12048,3012
45195,2469.35,12052,3013
45210,3527.84,12056,3014
45225,2925.81,12060,3015
45240,1483.4,12064,3016
45255,2864.45,12068,3017
45270,3162.22,12072,3018
45285,1339.5,12076,3019
45300,3777.5,12080,3020
45315,2449.54,12084,3021
45330,1853.48,12088,3022
45345,2024.08,12092,3023
45360,817.5,12096,3024
45375,1685.79,12100,3025
45390,3153.08,12104,3026
45405,2937.5,12108,3027
45420,3670.77,12112,3028
45435,3970.25,12116,3029
45450,1035.53,12120,3030
45465,2644.61,12124,3031
45480,832.94,12128,3032
45495,3090.1,12132,3033
45510,2347.13,12136,3034
45525,3706.06,12140,3035
45540,2531.14,12144,3036
45555,3553.37,12148,3037
45570,2751.25,12152,3038
45585,3565.66,12156,3039
45600,2839.2,12160,3040
45615,3700.89,12164,3041
45630,1674.59,12168,3042
45645,3033.07,12172,3043
45660,3804.02,12176,3044
45675,1181.98,12180,3045
45690,1011.88,12184,3046
45705,3832.62,12188,3047
45720,3685.86,12192,3048
45735,1452.72,12196,3049
45750,2075.2,12200,3050
45765,1695.2,12204,3051
45780,3953.71,12208,3052
45795,1842.52,12212,3053
45810,1158.88,12216,3054
45825,3283.13,12220,3055
45840,1515.9,12224,3056
45855,3074.76,12228,3057
45870,858.36,12232,3058
45885,2254.83,12236,3059
45900,1654.38,12240,3060
45915,3209.4,12244,3061
45930,2212.94,12248,3062
45945,3096.65,12252,3063
45960,3956.34,12256,3064
45975,3987.54,12260,3065
45990,3274.12,12264,3066
46005,1651.67,12268,3067
46020,1783.23,12272,3068
46035,3995.12,12276,3069
46050,3724.43,12280,3070
46065,3138.62,12284,3071
46080,866.69,12288,3072
46095,3982.89,12292,3073
46110,3312.38,12296,3074
46125,2028.28,12300,3075
46140,1971.74,12304,3076
46155,3742.59,12308,3077
46170,2367.27,12312,3078
46185,784.7,12316,3079
46200,1397.49,12320,3080
46215,1251.76,12324,3081
46230,867.54,12328,3082
46245,2868.59,12332,3083
46260,2510.31,12336,3084
46275,1517.28,12340,3085
46290,2934.6,12344,3086
46305,3069.15,12348,3087
46320,2231.92,12352,3088
46335,3190.11,12356,3089
46350,2232.16,12360,3090
46365,3396.68,12364,3091
46380,1175.83,12368,3092
46395,3200.48,12372,3093
46410,1655.33,12376,3094
46425,899.2,12380,3095
46440,3532.16,12384,3096
46455,1126.28,12388,3097
46470,1068.35,12392,3098
46485,1814.38,12396,3099
46500,2301.93,12400,3100
46515,3940.97,12404,3101
46530,2986.96,12408,3102
46545,910.82,12412,3103
46560,2998.32,12416,3104
46575,3017.59,12420,3105
46590,3561.24,12424,3106
46605,908.29,12428,3107
46620,1730.8,12432,3108
46635,1813.55,12436,3109
46650,1858.87,12440,3110
46665,2696.74,12444,3111
46680,2264.3,12448,3112
46695,2484.36,12452,3113
46710,1185.46,12456,3114
46725,3340.73,12460,3115
46740,3594.87,12464,3116
46755,1370.92,12468,3117
46770,2666.09,12472,3118
46785,1061.23,12476,3119
46800,2395.38,12480,3120
46815,1563.23,12484,3121
46830,1234.8,12488,3122
46845,3500.57,12492,3123
46860,1160.94,12496,3124
46875,3354.93,12500,3125
46890,1790.33,12504,3126
46905,2049.8,12508,3127
46920,2257.93,12512,3128
46935,2658.41,12516,3129
46950,3269.09,12520,3130
46965,2831.16,12524,3131
46980,3964.98,12528,3132
46995,3369.5,12532,3133
47010,2844.99,12536,3134
47025,2134.79,12540,3135
47040,1719.14,12544,3136
47055,1277.39,12548,3137
47070,2970.23,12552,3138
47085,2250.15,12556,3139
47100,3324,12560,3140
47115,3726.93,12564,3141
47130,3916.04,12568,3142
47145,3293.88,12572,3143
47160,1520.39,12576,3144
47175,3860.65,12580,3145
47190,2268.19,12584,3146
47205,3753.34,12588,3147
47220,2876.94,12592,3148
47235,972.11,12596,3149
47250,3487.52,12600,3150
47265,3142.86,12604,3151
47280,2158.17,12608,3152
47295,2667.21,12612,3153
47310,2767.06,12616,3154
47325,1235.85,12620,3155
47340,956.62,12624,3156
47355,2145.13,12628,3157
47370,2226.26,12632,3158
47385,1148.86,12636,3159
47400,1985.41,12640,3160
47415,982.67,12644,3161
47430,1316.96,12648,3162
47445,3011.47,12652,3163
47460,1357.95,12656,3164
47475,880.63,12660,3165
47490,1679.47,12664,3166
47505,2094.55,12668,3167
47520,1653.01,12672,3168
47535,3295.16,12676,3169
47550,3566.75,12680,3170
47565,2872.21,12684,3171
47580,1069.36,12688,3172
47595,2977.43,12692,3173
47610,2658.69,12696,3174
47625,3503.55,12700,3175
47640,1505.18,12704,3176
47655,2920.68,12708,3177
47670,2704.53,12712,3178
47685,1584.39,12716,3179
47700,2894.22,12720,3180
47715,3415.82,12724,3181
47730,3427.06,12728,3182
47745,3682.13,12732,3183
47760,2152.39,12736,3184
47775,1952.85,12740,3185
47790,3107.14,12744,3186
47805,1056.68,12748,3187
47820,1336.81,12752,3188
