PaymentID,PaymentDate,Type,Amount,RentID
3516,2019-11-16,Rent Expense,2519.5,39225
3517,2019-11-16,Rent Expense,3377.69,39240
3518,2019-11-16,Rent Expense,3845.2,39255
3519,2019-11-16,Rent Expense,1188.08,39270
3520,2019-11-16,Rent Expense,2437.43,39285
3521,2019-11-16,Rent Expense,2478.38,39300
3522,2019-11-16,Rent Expense,1876.63,39315
3523,2019-11-16,Rent Expense,2023.56,39330
3524,2019-11-16,Rent Expense,3941.46,39345
3525,2019-11-16,Rent Expense,2213.17,39360
3526,2019-11-16,Rent Expense,1216.18,39375
3527,2019-11-16,Rent Expense,1597.01,39390
3528,2019-11-16,Rent Expense,3092.38,39405
3529,2019-11-16,Rent Expense,3733.92,39420
3530,2019-11-16,Rent Expense,1270.37,39435
3531,2019-11-16,Rent Expense,2195.25,39450
3532,2019-11-16,Rent Expense,3788.26,39465
3533,2019-11-16,Rent Expense,3962.38,39480
3534,2019-11-16,Rent Expense,2252.05,39495
3535,2019-11-16,Rent Expense,2620.07,39510
3536,2019-11-16,Rent Expense,1629.64,39525
3537,2019-11-16,Rent Expense,918.48,39540
3538,2019-11-16,Rent Expense,1302.15,39555
3539,2019-11-16,Rent Expense,2256.31,39570
3540,2019-11-16,Rent Expense,1179.68,39585
3541,2019-11-16,Rent Expense,3405.96,39600
3542,2019-11-16,Rent Expense,1305.61,39615
3543,2019-11-16,Rent Expense,3117.74,39630
3544,2019-11-16,Rent Expense,1893.52,39645
3545,2019-11-16,Rent Expense,3368.36,39660
3546,2019-11-16,Rent Expense,814.33,39675
3547,2019-11-16,Rent Expense,3351.01,39690
3548,2019-11-16,Rent Expense,1042.81,39705
3549,2019-11-16,Rent Expense,3861.35,39720
3550,2019-11-16,Rent Expense,1343.34,39735
3551,2019-11-16,Rent Expense,1068.26,39750
3552,2019-11-16,Rent Expense,1627.81,39765
3553,2019-11-16,Rent Expense,3416,39780
3554,2019-11-16,Rent Expense,1444.65,39795
3555,2019-11-16,Rent Expense,2356.41,39810
3556,2019-11-16,Rent Expense,3011.12,39825
3557,2019-11-16,Rent Expense,3041.5,39840
3558,2019-11-16,Rent Expense,3184.88,39855
3559,2019-11-16,Rent Expense,2716.62,39870
3560,2019-11-16,Rent Expense,1447.62,39885
3561,2019-11-16,Rent Expense,1987.87,39900
3562,2019-11-16,Rent Expense,3073.34,39915
3563,2019-11-16,Rent Expense,777.22,39930
3564,2019-11-16,Rent Expense,3268.35,39945
3565,2019-11-16,Rent Expense,3903.83,39960
3566,2019-11-16,Rent Expense,3678.71,39975
3567,2019-11-16,Rent Expense,3758.35,39990
3568,2019-11-16,Rent Expense,2526.69,40005
3569,2019-11-16,Rent Expense,1211.79,40020
3570,2019-11-16,Rent Expense,3668.95,40035
3571,2019-11-16,Rent Expense,2054.09,40050
3572,2019-11-16,Rent Expense,3042.5,40065
3573,2019-11-16,Rent Expense,3895.01,40080
3574,2019-11-16,Rent Expense,2207.11,40095
3575,2019-11-16,Rent Expense,1260.2,40110
3576,2019-11-16,Rent Expense,804.85,40125
3577,2019-11-16,Rent Expense,2377.13,40140
3578,2019-11-16,Rent Expense,3651.54,40155
3579,2019-11-16,Rent Expense,3841.3,40170
3580,2019-11-16,Rent Expense,3777.22,40185
3581,2019-11-16,Rent Expense,3618.27,40200
3582,2019-11-16,Rent Expense,1375.16,40215
3583,2019-11-16,Rent Expense,3196.75,40230
3584,2019-11-16,Rent Expense,2908.26,40245
3585,2019-11-16,Rent Expense,983.88,40260
3586,2019-11-16,Rent Expense,3638.15,40275
3587,2019-11-16,Rent Expense,3206.09,40290
3588,2019-11-16,Rent Expense,826.48,40305
3589,2019-11-16,Rent Expense,1290.98,40320
3590,2019-11-16,Rent Expense,1853.16,40335
3591,2019-11-16,Rent Expense,1180.33,40350
3592,2019-11-16,Rent Expense,1192.11,40365
3593,2019-11-16,Rent Expense,3272.93,40380
3594,2019-11-16,Rent Expense,2883.1,40395
3595,2019-11-16,Rent Expense,985.59,40410
3596,2019-11-16,Rent Expense,1227.88,40425
3597,2019-11-16,Rent Expense,3677.14,40440
3598,2019-11-16,Rent Expense,2597.3,40455
3599,2019-11-16,Rent Expense,1780.4,40470
3600,2019-11-16,Rent Expense,2409.3,40485
3601,2019-11-16,Rent Expense,3184.82,40500
3602,2019-11-16,Rent Expense,2202.44,40515
3603,2019-11-16,Rent Expense,1423.71,40530
3604,2019-11-16,Rent Expense,930.05,40545
3605,2019-11-16,Rent Expense,2844.19,40560
3606,2019-11-16,Rent Expense,2322.02,40575
3607,2019-11-16,Rent Expense,3877.14,40590
3608,2019-11-16,Rent Expense,929.2,40605
3609,2019-11-16,Rent Expense,3283,40620
3610,2019-11-16,Rent Expense,3718.37,40635
3611,2019-11-16,Rent Expense,2359.77,40650
3612,2019-11-16,Rent Expense,3751.4,40665
3613,2019-11-16,Rent Expense,2088.39,40680
3614,2019-11-16,Rent Expense,2907.97,40695
3615,2019-11-16,Rent Expense,2179.68,40710
3616,2019-11-16,Rent Expense,1703.85,40725
3617,2019-11-16,Rent Expense,2082.77,40740
3618,2019-11-16,Rent Expense,3046.82,40755
3619,2019-11-16,Rent Expense,3564.43,40770
3620,2019-11-16,Rent Expense,2398.53,40785
3621,2019-11-16,Rent Expense,1965.72,40800
3622,2019-11-16,Rent Expense,3353.21,40815
3623,2019-11-16,Rent Expense,1470.85,40830
3624,2019-11-16,Rent Expense,3719.03,40845
3625,2019-11-16,Rent Expense,2270.71,40860
3626,2019-11-16,Rent Expense,1120.72,40875
3627,2019-11-16,Rent Expense,932.88,40890
3628,2019-11-16,Rent Expense,2206.34,40905
3629,2019-11-16,Rent Expense,1613.07,40920
3630,2019-11-16,Rent Expense,3687.43,40935
3631,2019-11-16,Rent Expense,3757.88,40950
3632,2019-11-16,Rent Expense,1713.45,40965
3633,2019-11-16,Rent Expense,2100.16,40980
3634,2019-11-16,Rent Expense,1820.61,40995
3635,2019-11-16,Rent Expense,1424.67,41010
3636,2019-11-16,Rent Expense,2593.12,41025
3637,2019-11-16,Rent Expense,1504.03,41040
3638,2019-11-16,Rent Expense,3018.61,41055
3639,2019-11-16,Rent Expense,3067.33,41070
3640,2019-11-16,Rent Expense,3354.64,41085
3641,2019-11-16,Rent Expense,2528.26,41100
3642,2019-11-16,Rent Expense,3082.79,41115
3643,2019-11-16,Rent Expense,3566.99,41130
3644,2019-11-16,Rent Expense,2375.76,41145
3645,2019-11-16,Rent Expense,1401.79,41160
3646,2019-11-16,Rent Expense,3427.78,41175
3647,2019-11-16,Rent Expense,1259.56,41190
3648,2019-11-16,Rent Expense,2784.99,41205
3649,2019-11-16,Rent Expense,2779.32,41220
3650,2019-11-16,Rent Expense,757.41,41235
3651,2019-11-16,Rent Expense,1802.08,41250
3652,2019-11-16,Rent Expense,1828.33,41265
3653,2019-11-16,Rent Expense,1455.13,41280
3654,2019-11-16,Rent Expense,1828.62,41295
3655,2019-11-16,Rent Expense,1948.18,41310
3656,2019-11-16,Rent Expense,2787.5,41325
3657,2019-11-16,Rent Expense,3684.9,41340
3658,2019-11-16,Rent Expense,1149.48,41355
3659,2019-11-16,Rent Expense,1999.59,41370
3660,2019-11-16,Rent Expense,1471.48,41385
3661,2019-11-16,Rent Expense,1646.27,41400
3662,2019-11-16,Rent Expense,3601.56,41415
3663,2019-11-16,Rent Expense,3612.48,41430
3664,2019-11-16,Rent Expense,965.74,41445
3665,2019-11-16,Rent Expense,2535.88,41460
3666,2019-11-16,Rent Expense,3657.49,41475
3667,2019-11-16,Rent Expense,1620.76,41490
3668,2019-11-16,Rent Expense,1548.52,41505
3669,2019-11-16,Rent Expense,2218.46,41520
3670,2019-11-16,Rent Expense,1438.93,41535
3671,2019-11-16,Rent Expense,984.17,41550
3672,2019-11-16,Rent Expense,3946.26,41565
3673,2019-11-16,Rent Expense,929.34,41580
3674,2019-11-16,Rent Expense,2888.63,41595
3675,2019-11-16,Rent Expense,1198.69,41610
3676,2019-11-16,Rent Expense,2497.8,41625
3677,2019-11-16,Rent Expense,1513.54,41640
3678,2019-11-16,Rent Expense,1975.81,41655
3679,2019-11-16,Rent Expense,3708.24,41670
3680,2019-11-16,Rent Expense,2527.77,41685
3681,2019-11-16,Rent Expense,1502.35,41700
3682,2019-11-16,Rent Expense,3845.48,41715
3683,2019-11-16,Rent Expense,1354.52,41730
3684,2019-11-16,Rent Expense,1184.35,41745
3685,2019-11-16,Rent Expense,2552.91,41760
3686,2019-11-16,Rent Expense,2380.41,41775
3687,2019-11-16,Rent Expense,2646.37,41790
3688,2019-11-16,Rent Expense,1983.68,41805
3689,2019-11-16,Rent Expense,1928.83,41820
3690,2019-11-16,Rent Expense,1444.21,41835
3691,2019-11-16,Rent Expense,2218.16,41850
3692,2019-11-16,Rent Expense,1677.79,41865
3693,2019-11-16,Rent Expense,3955.69,41880
3694,2019-11-16,Rent Expense,3979.82,41895
3695,2019-11-16,Rent Expense,1839.25,41910
3696,2019-11-16,Rent Expense,3238.87,41925
3697,2019-11-16,Rent Expense,2816.42,41940
3698,2019-11-16,Rent Expense,1897.67,41955
3699,2019-11-16,Rent Expense,1037.73,41970
3700,2019-11-16,Rent Expense,2439.31,41985
3701,2019-11-16,Rent Expense,1998.57,42000
3702,2019-11-16,Rent Expense,3720.41,42015
3703,2019-11-16,Rent Expense,862.91,42030
3704,2019-11-16,Rent Expense,2679.14,42045
3705,2019-11-16,Rent Expense,2250.35,42060
3706,2019-11-16,Rent Expense,2998.06,42075
3707,2019-11-16,Rent Expense,1060.28,42090
3708,2019-11-16,Rent Expense,2954.92,42105
3709,2019-11-16,Rent Expense,1118.26,42120
3710,2019-11-16,Rent Expense,3008.03,42135
3711,2019-11-16,Rent Expense,1232.69,42150
3712,2019-11-16,Rent Expense,2210.77,42165
3713,2019-11-16,Rent Expense,3748.08,42180
3714,2019-11-16,Rent Expense,2694.92,42195
3715,2019-11-16,Rent Expense,2688.88,42210
3716,2019-11-16,Rent Expense,1192.9,42225
3717,2019-11-16,Rent Expense,2844.18,42240
3718,2019-11-16,Rent Expense,3265.41,42255
3719,2019-11-16,Rent Expense,1500.26,42270
3720,2019-11-16,Rent Expense,1471.78,42285
3721,2019-11-16,Rent Expense,2935.16,42300
3722,2019-11-16,Rent Expense,3634.69,42315
3723,2019-11-16,Rent Expense,3130.98,42330
3724,2019-11-16,Rent Expense,1252.42,42345
3725,2019-11-16,Rent Expense,3488.67,42360
3726,2019-11-16,Rent Expense,1571.16,42375
3727,2019-11-16,Rent Expense,3556.42,42390
3728,2019-11-16,Rent Expense,1425.72,42405
3729,2019-11-16,Rent Expense,1964.35,42420
3730,2019-11-16,Rent Expense,3972.68,42435
3731,2019-11-16,Rent Expense,2292.3,42450
3732,2019-11-16,Rent Expense,1152.39,42465
3733,2019-11-16,Rent Expense,2997.46,42480
3734,2019-11-16,Rent Expense,2637.14,42495
3735,2019-11-16,Rent Expense,990.82,42510
3736,2019-11-16,Rent Expense,1657.11,42525
3737,2019-11-16,Rent Expense,2836.49,42540
3738,2019-11-16,Rent Expense,2115.86,42555
3739,2019-11-16,Rent Expense,1722.57,42570
3740,2019-11-16,Rent Expense,2581.64,42585
3741,2019-11-16,Rent Expense,3231.7,42600
3742,2019-11-16,Rent Expense,1617.9,42615
3743,2019-11-16,Rent Expense,2496.33,42630
3744,2019-11-16,Rent Expense,2975.87,42645
3745,2019-11-16,Rent Expense,1490.8,42660
3746,2019-11-16,Rent Expense,2479.18,42675
3747,2019-11-16,Rent Expense,3757.59,42690
3748,2019-11-16,Rent Expense,2922.72,42705
3749,2019-11-16,Rent Expense,3537.65,42720
3750,2019-11-16,Rent Expense,1285.46,42735
3751,2019-11-16,Rent Expense,1982.77,42750
3752,2019-11-16,Rent Expense,2483.77,42765
3753,2019-11-16,Rent Expense,1631.58,42780
3754,2019-11-16,Rent Expense,1923.27,42795
3755,2019-11-16,Rent Expense,3482.26,42810
3756,2019-11-16,Rent Expense,2713.28,42825
3757,2019-11-16,Rent Expense,3672.08,42840
3758,2019-11-16,Rent Expense,1107.58,42855
3759,2019-11-16,Rent Expense,3019.89,42870
3760,2019-11-16,Rent Expense,1335.44,42885
3761,2019-11-16,Rent Expense,3513.25,42900
3762,2019-11-16,Rent Expense,3121.8,42915
3763,2019-11-16,Rent Expense,3861.64,42930
3764,2019-11-16,Rent Expense,819.64,42945
3765,2019-11-16,Rent Expense,1873.48,42960
3766,2019-11-16,Rent Expense,1933.08,42975
3767,2019-11-16,Rent Expense,1846.32,42990
3768,2019-11-16,Rent Expense,1869.22,43005
3769,2019-11-16,Rent Expense,3464.5,43020
3770,2019-11-16,Rent Expense,1965.62,43035
3771,2019-11-16,Rent Expense,2790.54,43050
3772,2019-11-16,Rent Expense,2509.75,43065
3773,2019-11-16,Rent Expense,3918.02,43080
3774,2019-11-16,Rent Expense,2746.6,43095
3775,2019-11-16,Rent Expense,2551.44,43110
3776,2019-11-16,Rent Expense,2344.58,43125
3777,2019-11-16,Rent Expense,2930.12,43140
3778,2019-11-16,Rent Expense,1042.74,43155
3779,2019-11-16,Rent Expense,1851.19,43170
3780,2019-11-16,Rent Expense,3059.46,43185
3781,2019-11-16,Rent Expense,1671.23,43200
3782,2019-11-16,Rent Expense,2646.36,43215
3783,2019-11-16,Rent Expense,1383.64,43230
3784,2019-11-16,Rent Expense,1834.57,43245
3785,2019-11-16,Rent Expense,1288.28,43260
3786,2019-11-16,Rent Expense,2367.08,43275
3787,2019-11-16,Rent Expense,2381.65,43290
3788,2019-11-16,Rent Expense,1326.38,43305
3789,2019-11-16,Rent Expense,1626.13,43320
3790,2019-11-16,Rent Expense,1582.21,43335
3791,2019-11-16,Rent Expense,3230.29,43350
3792,2019-11-16,Rent Expense,1627.46,43365
3793,2019-11-16,Rent Expense,2477.32,43380
3794,2019-11-16,Rent Expense,3386.03,43395
3795,2019-11-16,Rent Expense,2137.63,43410
3796,2019-11-16,Rent Expense,3550.67,43425
3797,2019-11-16,Rent Expense,2420.64,43440
3798,2019-11-16,Rent Expense,1639.9,43455
3799,2019-11-16,Rent Expense,1220.27,43470
3800,2019-11-16,Rent Expense,2357.21,43485
3801,2019-11-16,Rent Expense,3036.05,43500
3802,2019-11-16,Rent Expense,1548.81,43515
3803,2019-11-16,Rent Expense,1977.35,43530
3804,2019-11-16,Rent Expense,2376.46,43545
3805,2019-11-16,Rent Expense,821.87,43560
3806,2019-11-16,Rent Expense,3719.6,43575
3807,2019-11-16,Rent Expense,2554.64,43590
3808,2019-11-16,Rent Expense,3957.61,43605
3809,2019-11-16,Rent Expense,3595.52,43620
3810,2019-11-16,Rent Expense,3878.19,43635
3811,2019-11-16,Rent Expense,2527.05,43650
3812,2019-11-16,Rent Expense,3997.3,43665
3813,2019-11-16,Rent Expense,2089.19,43680
3814,2019-11-16,Rent Expense,763.55,43695
3815,2019-11-16,Rent Expense,2751.58,43710
3816,2019-11-16,Rent Expense,880.84,43725
3817,2019-11-16,Rent Expense,2408.85,43740
3818,2019-11-16,Rent Expense,3292.64,43755
3819,2019-11-16,Rent Expense,2560.15,43770
3820,2019-11-16,Rent Expense,3213.07,43785
3821,2019-11-16,Rent Expense,789.29,43800
3822,2019-11-16,Rent Expense,993.13,43815
3823,2019-11-16,Rent Expense,3236.7,43830
3824,2019-11-16,Rent Expense,2829.67,43845
3825,2019-11-16,Rent Expense,2478.13,43860
3826,2019-11-16,Rent Expense,1929.4,43875
3827,2019-11-16,Rent Expense,3408.84,43890
3828,2019-11-16,Rent Expense,3647.65,43905
3829,2019-11-16,Rent Expense,2244.46,43920
3830,2019-11-16,Rent Expense,2345.97,43935
3831,2019-11-16,Rent Expense,2527.95,43950
3832,2019-11-16,Rent Expense,1950.24,43965
3833,2019-11-16,Rent Expense,2594.83,43980
3834,2019-11-16,Rent Expense,970.89,43995
3835,2019-11-16,Rent Expense,2458.41,44010
3836,2019-11-16,Rent Expense,3913.88,44025
3837,2019-11-16,Rent Expense,2719.93,44040
3838,2019-11-16,Rent Expense,1917.86,44055
3839,2019-11-16,Rent Expense,2106.52,44070
3840,2019-11-16,Rent Expense,2989.26,44085
3841,2019-11-16,Rent Expense,3369.78,44100
3842,2019-11-16,Rent Expense,1565.88,44115
3843,2019-11-16,Rent Expense,2145.13,44130
3844,2019-11-16,Rent Expense,1252.3,44145
3845,2019-11-16,Rent Expense,1892.6,44160
3846,2019-11-16,Rent Expense,2539.52,44175
3847,2019-11-16,Rent Expense,3662.51,44190
3848,2019-11-16,Rent Expense,2641.03,44205
3849,2019-11-16,Rent Expense,2333.25,44220
3850,2019-11-16,Rent Expense,895.33,44235
3851,2019-11-16,Rent Expense,1862.79,44250
3852,2019-11-16,Rent Expense,2314.98,44265
3853,2019-11-16,Rent Expense,3719.97,44280
3854,2019-11-16,Rent Expense,3980.93,44295
3855,2019-11-16,Rent Expense,786.43,44310
3856,2019-11-16,Rent Expense,839.33,44325
3857,2019-11-16,Rent Expense,1291.8,44340
3858,2019-11-16,Rent Expense,2555.8,44355
3859,2019-11-16,Rent Expense,2407.76,44370
3860,2019-11-16,Rent Expense,2122.47,44385
3861,2019-11-16,Rent Expense,1889.41,44400
3862,2019-11-16,Rent Expense,1609.66,44415
3863,2019-11-16,Rent Expense,1112.04,44430
3864,2019-11-16,Rent Expense,3802.59,44445
3865,2019-11-16,Rent Expense,1354.94,44460
3866,2019-11-16,Rent Expense,3146.5,44475
3867,2019-11-16,Rent Expense,2228.1,44490
3868,2019-11-16,Rent Expense,3930.04,44505
3869,2019-11-16,Rent Expense,2738.88,44520
3870,2019-11-16,Rent Expense,3970.56,44535
3871,2019-11-16,Rent Expense,1849.09,44550
3872,2019-11-16,Rent Expense,1214.02,44565
3873,2019-11-16,Rent Expense,1042.32,44580
3874,2019-11-16,Rent Expense,887.4,44595
3875,2019-11-16,Rent Expense,2985.37,44610
3876,2019-11-16,Rent Expense,3095.51,44625
3877,2019-11-16,Rent Expense,3829.65,44640
3878,2019-11-16,Rent Expense,1514.01,44655
3879,2019-11-16,Rent Expense,1729.54,44670
3880,2019-11-16,Rent Expense,2585.19,44685
3881,2019-11-16,Rent Expense,3228.81,44700
3882,2019-11-16,Rent Expense,3049.54,44715
3883,2019-11-16,Rent Expense,2153.01,44730
3884,2019-11-16,Rent Expense,2176.15,44745
3885,2019-11-16,Rent Expense,979.74,44760
3886,2019-11-16,Rent Expense,2892.27,44775
3887,2019-11-16,Rent Expense,3854.02,44790
3888,2019-11-16,Rent Expense,2360.88,44805
3889,2019-11-16,Rent Expense,2815.15,44820
3890,2019-11-16,Rent Expense,2352.58,44835
3891,2019-11-16,Rent Expense,3063.67,44850
3892,2019-11-16,Rent Expense,2447.31,44865
3893,2019-11-16,Rent Expense,2334.74,44880
3894,2019-11-16,Rent Expense,1386.57,44895
3895,2019-11-16,Rent Expense,3331.51,44910
3896,2019-11-16,Rent Expense,3819.85,44925
3897,2019-11-16,Rent Expense,3322.28,44940
3898,2019-11-16,Rent Expense,3518.66,44955
3899,2019-11-16,Rent Expense,3527.84,44970
3900,2019-11-16,Rent Expense,2222.48,44985
3901,2019-11-16,Rent Expense,1238.82,45000
3902,2019-11-16,Rent Expense,813.8,45015
3903,2019-11-16,Rent Expense,3865.07,45030
3904,2019-11-16,Rent Expense,2431.06,45045
3905,2019-11-16,Rent Expense,1381.47,45060
3906,2019-11-16,Rent Expense,2238.88,45075
3907,2019-11-16,Rent Expense,1672.32,45090
3908,2019-11-16,Rent Expense,2829.15,45105
3909,2019-11-16,Rent Expense,1298.28,45120
3910,2019-11-16,Rent Expense,2717.18,45135
3911,2019-11-16,Rent Expense,2089.95,45150
3912,2019-11-16,Rent Expense,2243.22,45165
3913,2019-11-16,Rent Expense,1137.98,45180
3914,2019-11-16,Rent Expense,2469.35,45195
3915,2019-11-16,Rent Expense,3527.84,45210
3916,2019-11-16,Rent Expense,2925.81,45225
3917,2019-11-16,Rent Expense,1483.4,45240
3918,2019-11-16,Rent Expense,2864.45,45255
3919,2019-11-16,Rent Expense,3162.22,45270
3920,2019-11-16,Rent Expense,1339.5,45285
3921,2019-11-16,Rent Expense,3777.5,45300
3922,2019-11-16,Rent Expense,2449.54,45315
3923,2019-11-16,Rent Expense,1853.48,45330
3924,2019-11-16,Rent Expense,2024.08,45345
3925,2019-11-16,Rent Expense,817.5,45360
3926,2019-11-16,Rent Expense,1685.79,45375
3927,2019-11-16,Rent Expense,3153.08,45390
3928,2019-11-16,Rent Expense,2937.5,45405
3929,2019-11-16,Rent Expense,3670.77,45420
3930,2019-11-16,Rent Expense,3970.25,45435
3931,2019-11-16,Rent Expense,1035.53,45450
3932,2019-11-16,Rent Expense,2644.61,45465
3933,2019-11-16,Rent Expense,832.94,45480
3934,2019-11-16,Rent Expense,3090.1,45495
3935,2019-11-16,Rent Expense,2347.13,45510
3936,2019-11-16,Rent Expense,3706.06,45525
3937,2019-11-16,Rent Expense,2531.14,45540
3938,2019-11-16,Rent Expense,3553.37,45555
3939,2019-11-16,Rent Expense,2751.25,45570
3940,2019-11-16,Rent Expense,3565.66,45585
3941,2019-11-16,Rent Expense,2839.2,45600
3942,2019-11-16,Rent Expense,3700.89,45615
3943,2019-11-16,Rent Expense,1674.59,45630
3944,2019-11-16,Rent Expense,3033.07,45645
3945,2019-11-16,Rent Expense,3804.02,45660
3946,2019-11-16,Rent Expense,1181.98,45675
3947,2019-11-16,Rent Expense,1011.88,45690
3948,2019-11-16,Rent Expense,3832.62,45705
3949,2019-11-16,Rent Expense,3685.86,45720
3950,2019-11-16,Rent Expense,1452.72,45735
3951,2019-11-16,Rent Expense,2075.2,45750
3952,2019-11-16,Rent Expense,1695.2,45765
3953,2019-11-16,Rent Expense,3953.71,45780
3954,2019-11-16,Rent Expense,1842.52,45795
3955,2019-11-16,Rent Expense,1158.88,45810
3956,2019-11-16,Rent Expense,3283.13,45825
3957,2019-11-16,Rent Expense,1515.9,45840
3958,2019-11-16,Rent Expense,3074.76,45855
3959,2019-11-16,Rent Expense,858.36,45870
3960,2019-11-16,Rent Expense,2254.83,45885
3961,2019-11-16,Rent Expense,1654.38,45900
3962,2019-11-16,Rent Expense,3209.4,45915
3963,2019-11-16,Rent Expense,2212.94,45930
3964,2019-11-16,Rent Expense,3096.65,45945
3965,2019-11-16,Rent Expense,3956.34,45960
3966,2019-11-16,Rent Expense,3987.54,45975
3967,2019-11-16,Rent Expense,3274.12,45990
3968,2019-11-16,Rent Expense,1651.67,46005
3969,2019-11-16,Rent Expense,1783.23,46020
3970,2019-11-16,Rent Expense,3995.12,46035
3971,2019-11-16,Rent Expense,3724.43,46050
3972,2019-11-16,Rent Expense,3138.62,46065
3973,2019-11-16,Rent Expense,866.69,46080
3974,2019-11-16,Rent Expense,3982.89,46095
3975,2019-11-16,Rent Expense,3312.38,46110
3976,2019-11-16,Rent Expense,2028.28,46125
3977,2019-11-16,Rent Expense,1971.74,46140
3978,2019-11-16,Rent Expense,3742.59,46155
3979,2019-11-16,Rent Expense,2367.27,46170
3980,2019-11-16,Rent Expense,784.7,46185
3981,2019-11-16,Rent Expense,1397.49,46200
3982,2019-11-16,Rent Expense,1251.76,46215
3983,2019-11-16,Rent Expense,867.54,46230
3984,2019-11-16,Rent Expense,2868.59,46245
3985,2019-11-16,Rent Expense,2510.31,46260
3986,2019-11-16,Rent Expense,1517.28,46275
3987,2019-11-16,Rent Expense,2934.6,46290
3988,2019-11-16,Rent Expense,3069.15,46305
3989,2019-11-16,Rent Expense,2231.92,46320
3990,2019-11-16,Rent Expense,3190.11,46335
3991,2019-11-16,Rent Expense,2232.16,46350
3992,2019-11-16,Rent Expense,3396.68,46365
3993,2019-11-16,Rent Expense,1175.83,46380
3994,2019-11-16,Rent Expense,3200.48,46395
3995,2019-11-16,Rent Expense,1655.33,46410
3996,2019-11-16,Rent Expense,899.2,46425
3997,2019-11-16,Rent Expense,3532.16,46440
3998,2019-11-16,Rent Expense,1126.28,46455
3999,2019-11-16,Rent Expense,1068.35,46470
4000,2019-11-16,Rent Expense,1814.38,46485
4001,2019-11-16,Rent Expense,2301.93,46500
4002,2019-11-16,Rent Expense,3940.97,46515
4003,2019-11-16,Rent Expense,2986.96,46530
4004,2019-11-16,Rent Expense,910.82,46545
4005,2019-11-16,Rent Expense,2998.32,46560
4006,2019-11-16,Rent Expense,3017.59,46575
4007,2019-11-16,Rent Expense,3561.24,46590
4008,2019-11-16,Rent Expense,908.29,46605
4009,2019-11-16,Rent Expense,1730.8,46620
4010,2019-11-16,Rent Expense,1813.55,46635
4011,2019-11-16,Rent Expense,1858.87,46650
4012,2019-11-16,Rent Expense,2696.74,46665
4013,2019-11-16,Rent Expense,2264.3,46680
4014,2019-11-16,Rent Expense,2484.36,46695
4015,2019-11-16,Rent Expense,1185.46,46710
4016,2019-11-16,Rent Expense,3340.73,46725
4017,2019-11-16,Rent Expense,3594.87,46740
4018,2019-11-16,Rent Expense,1370.92,46755
4019,2019-11-16,Rent Expense,2666.09,46770
4020,2019-11-16,Rent Expense,1061.23,46785
4021,2019-11-16,Rent Expense,2395.38,46800
4022,2019-11-16,Rent Expense,1563.23,46815
4023,2019-11-16,Rent Expense,1234.8,46830
4024,2019-11-16,Rent Expense,3500.57,46845
4025,2019-11-16,Rent Expense,1160.94,46860
4026,2019-11-16,Rent Expense,3354.93,46875
4027,2019-11-16,Rent Expense,1790.33,46890
4028,2019-11-16,Rent Expense,2049.8,46905
4029,2019-11-16,Rent Expense,2257.93,46920
4030,2019-11-16,Rent Expense,2658.41,46935
4031,2019-11-16,Rent Expense,3269.09,46950
4032,2019-11-16,Rent Expense,2831.16,46965
4033,2019-11-16,Rent Expense,3964.98,46980
4034,2019-11-16,Rent Expense,3369.5,46995
4035,2019-11-16,Rent Expense,2844.99,47010
4036,2019-11-16,Rent Expense,2134.79,47025
4037,2019-11-16,Rent Expense,1719.14,47040
4038,2019-11-16,Rent Expense,1277.39,47055
4039,2019-11-16,Rent Expense,2970.23,47070
4040,2019-11-16,Rent Expense,2250.15,47085
4041,2019-11-16,Rent Expense,3324,47100
4042,2019-11-16,Rent Expense,3726.93,47115
4043,2019-11-16,Rent Expense,3916.04,47130
4044,2019-11-16,Rent Expense,3293.88,47145
4045,2019-11-16,Rent Expense,1520.39,47160
4046,2019-11-16,Rent Expense,3860.65,47175
4047,2019-11-16,Rent Expense,2268.19,47190
4048,2019-11-16,Rent Expense,3753.34,47205
4049,2019-11-16,Rent Expense,2876.94,47220
4050,2019-11-16,Rent Expense,972.11,47235
4051,2019-11-16,Rent Expense,3487.52,47250
4052,2019-11-16,Rent Expense,3142.86,47265
4053,2019-11-16,Rent Expense,2158.17,47280
4054,2019-11-16,Rent Expense,2667.21,47295
4055,2019-11-16,Rent Expense,2767.06,47310
4056,2019-11-16,Rent Expense,1235.85,47325
4057,2019-11-16,Rent Expense,956.62,47340
4058,2019-11-16,Rent Expense,2145.13,47355
4059,2019-11-16,Rent Expense,2226.26,47370
4060,2019-11-16,Rent Expense,1148.86,47385
4061,2019-11-16,Rent Expense,1985.41,47400
4062,2019-11-16,Rent Expense,982.67,47415
4063,2019-11-16,Rent Expense,1316.96,47430
4064,2019-11-16,Rent Expense,3011.47,47445
4065,2019-11-16,Rent Expense,1357.95,47460
4066,2019-11-16,Rent Expense,880.63,47475
4067,2019-11-16,Rent Expense,1679.47,47490
4068,2019-11-16,Rent Expense,2094.55,47505
4069,2019-11-16,Rent Expense,1653.01,47520
4070,2019-11-16,Rent Expense,3295.16,47535
4071,2019-11-16,Rent Expense,3566.75,47550
4072,2019-11-16,Rent Expense,2872.21,47565
4073,2019-11-16,Rent Expense,1069.36,47580
4074,2019-11-16,Rent Expense,2977.43,47595
4075,2019-11-16,Rent Expense,2658.69,47610
